year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay
2020,11,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",4,0,0,0,0,0,0,0,0
2020,11,MQ,Envoy Air,TOL,"Toledo, OH: Toledo Express",24,1,0,0,41,0,0,41,0
2020,11,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",28,3,0,0,141,57,5,64,0
2020,11,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",2,0,0,0,0,0,0,0,0
2020,11,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",71,6,1,0,609,349,117,143,0
2020,11,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",61,3,0,0,234,55,179,0,0
2020,11,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",89,5,1,0,295,30,200,65,0
2020,11,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",39,1,0,0,16,14,0,2,0
2020,11,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",80,11,0,0,267,0,0,267,0
2020,11,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",207,24,0,0,799,330,5,369,0
2020,11,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",165,16,0,2,1146,338,0,274,0
2020,11,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",664,62,1,0,2993,555,18,999,108
2020,11,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",118,7,1,3,214,12,0,202,0
2020,11,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",80,5,0,0,246,4,0,132,0
2020,11,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",107,7,0,0,356,34,0,141,0
2020,11,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",211,22,0,0,691,322,0,300,33
2020,11,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",22,6,0,0,144,26,0,89,0
2020,11,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",347,39,0,2,2421,593,0,1493,41
2020,11,NK,Spirit Air Lines,CAK,"Akron, OH: Akron-Canton Regional",29,3,0,0,200,0,0,46,0
2020,11,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",242,16,2,0,643,96,11,187,0
2020,11,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",34,1,0,0,36,36,0,0,0
2020,11,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",109,16,0,1,1030,55,34,550,0
2020,11,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",183,20,0,0,1151,684,0,270,26
2020,11,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",434,45,2,0,2258,339,22,1184,51
2020,11,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",652,64,2,1,2588,551,26,1276,2
2020,11,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",505,42,0,3,1681,490,4,811,53
2020,11,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1407,138,5,1,7157,1570,804,2319,74
2020,11,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",398,52,0,0,2812,834,2,1168,53
2020,11,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",105,5,0,0,444,32,0,292,0
2020,11,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",1154,123,1,1,4561,1429,27,2482,32
2020,11,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",648,77,0,1,2784,904,10,1187,0
2020,11,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",60,3,0,0,60,6,0,54,0
2020,11,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",188,18,0,2,743,227,0,409,51
2020,11,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",76,1,0,0,15,0,0,15,0
2020,11,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1226,116,1,1,5948,2472,129,1952,42
2020,11,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",114,14,0,0,520,164,0,180,0
2020,11,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",246,18,1,0,1076,191,0,384,114
2020,11,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",239,8,0,0,241,10,0,130,0
2020,11,NK,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",105,3,0,0,165,98,0,0,0
2020,11,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",490,35,0,0,1591,716,20,541,0
2020,11,NK,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",31,0,0,0,0,0,0,0,0
2020,11,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",56,3,0,0,56,24,0,16,0
2020,11,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",262,34,0,0,1285,244,0,681,4
2020,11,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",42,6,0,0,175,29,12,91,0
2020,11,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",176,12,0,1,702,132,23,307,0
2020,11,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",34,2,0,0,32,32,0,0,0
2020,11,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",34,1,0,0,17,0,0,17,0
2020,11,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",260,25,0,0,1843,285,265,527,0
2020,11,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",69,3,0,0,146,28,0,34,0
2020,11,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",47,10,0,0,218,5,0,171,0
2020,11,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",313,18,0,0,1172,501,27,597,0
2020,11,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",39,4,0,0,73,27,0,7,0
2020,11,NK,Spirit Air Lines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",32,0,0,0,0,0,0,0,0
2020,11,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",35,5,0,0,207,106,3,65,0
2020,11,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen",18,0,0,0,0,0,0,0,0
2020,11,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",485,59,4,0,3704,898,25,1036,0
2020,11,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",78,6,0,0,233,23,0,93,0
2020,11,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",53,8,0,0,317,264,0,12,0
2020,11,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",26,5,0,0,535,222,0,13,0
2020,11,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",44,5,0,0,298,44,0,16,0
2020,11,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",113,6,0,0,239,123,0,116,0
2020,11,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",80,6,0,0,212,83,0,34,69
2020,11,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",58,3,0,0,212,0,0,0,0
2020,11,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",115,5,1,0,191,117,0,18,0
2020,11,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",188,24,0,0,1571,1184,9,227,0
2020,11,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",47,2,0,0,113,36,77,0,0
2020,11,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",57,9,0,0,203,71,0,117,0
2020,11,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",112,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",23,2,1,0,318,0,0,20,0
2020,11,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",90,7,0,0,143,93,0,12,0
2020,11,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",106,5,0,0,199,135,0,17,0
2020,11,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",61,3,0,0,141,0,0,16,0
2020,11,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",90,3,0,0,98,51,0,10,0
2020,11,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",232,25,0,1,854,184,55,270,0
2020,11,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",57,4,0,0,79,0,0,59,0
2020,11,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",40,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5533,443,4,5,25090,8140,1554,5553,116
2020,11,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",5,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",79,9,0,1,521,137,160,76,0
2020,11,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",156,11,0,1,385,135,18,108,0
2020,11,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",104,4,0,0,163,54,4,78,0
2020,11,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",184,20,0,0,1248,192,220,185,0
2020,11,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",199,17,0,0,2523,1690,0,34,0
2020,11,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",179,18,0,0,1491,152,116,288,0
2020,11,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",20,4,0,0,95,16,45,34,0
2020,11,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",115,8,0,0,245,30,24,86,0
2020,11,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",78,8,0,0,274,250,0,17,0
2020,11,OH,PSA Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",58,5,0,1,104,79,0,25,0
2020,11,OH,PSA Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",6,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",108,10,0,0,379,125,15,153,0
2020,11,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",114,14,0,1,493,230,0,168,74
2020,11,OH,PSA Airlines Inc.,FNT,"Flint, MI: Bishop International",78,12,0,0,318,87,15,171,0
2020,11,OH,PSA Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",53,8,0,1,325,82,0,104,0
2020,11,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",51,1,0,0,41,0,21,20,0
2020,11,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",78,11,0,0,397,177,42,100,0
2020,11,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",52,3,0,0,80,0,0,74,0
2020,11,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",75,8,0,0,391,33,59,80,0
2020,11,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",77,5,0,0,180,46,19,28,0
2020,11,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",237,26,0,0,2904,1777,98,231,0
2020,11,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",55,4,0,0,137,43,2,15,0
2020,11,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",77,5,0,0,241,35,0,47,0
2020,11,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",106,8,0,0,370,37,0,72,0
2020,11,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",131,16,0,1,571,205,41,105,0
2020,11,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",26,1,0,0,73,0,51,4,0
2020,11,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",51,8,0,0,222,54,0,82,0
2020,11,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",46,1,0,0,15,15,0,0,0
2020,11,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",81,5,0,0,791,755,0,17,0
2020,11,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",79,7,0,0,400,136,0,38,0
2020,11,OH,PSA Airlines Inc.,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",53,2,0,0,245,120,0,6,0
2020,11,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",56,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",42,2,0,0,47,24,1,9,0
2020,11,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",4,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",142,10,0,0,688,293,0,29,0
2020,11,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",93,11,1,0,476,113,46,40,0
2020,11,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",82,8,0,0,224,74,11,94,0
2020,11,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",24,2,0,0,33,15,0,18,0
2020,11,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",54,2,0,0,56,36,19,1,0
2020,11,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",43,3,0,0,302,212,0,29,0
2020,11,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",136,13,1,0,625,79,8,148,0
2020,11,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",101,14,0,0,610,284,38,202,0
2020,11,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",25,3,0,0,56,18,2,15,0
2020,11,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",27,5,0,0,111,5,0,106,0
2020,11,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",203,19,0,0,741,440,78,113,0
2020,11,OH,PSA Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",64,5,0,0,292,97,0,48,0
2020,11,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",927,80,5,10,6956,2812,174,1513,0
2020,11,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",54,5,0,0,239,52,0,58,0
2020,11,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",31,1,0,0,15,0,0,15,0
2020,11,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",182,17,0,0,1529,1028,44,265,0
2020,11,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",67,6,1,1,206,96,0,33,0
2020,11,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",12,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",27,8,0,0,209,0,21,168,20
2020,11,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",62,3,0,0,113,21,42,50,0
2020,11,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",100,11,0,0,452,236,9,107,44
2020,11,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",20,2,0,0,133,70,63,0,0
2020,11,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",77,7,0,0,186,40,8,87,0
2020,11,OH,PSA Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",36,4,0,0,131,103,0,28,0
2020,11,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",175,8,0,0,568,62,114,54,0
2020,11,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",56,3,0,1,88,18,0,18,0
2020,11,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",38,3,0,0,337,277,0,15,0
2020,11,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",53,5,0,0,223,153,0,43,15
2020,11,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",82,9,1,1,274,111,0,113,0
2020,11,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",29,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",69,6,0,1,347,148,0,0,0
2020,11,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",79,4,0,0,108,17,0,33,0
2020,11,OH,PSA Airlines Inc.,TOL,"Toledo, OH: Toledo Express",6,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",6,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",27,0,0,0,0,0,0,0,0
2020,11,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",140,6,0,0,231,178,0,53,0
2020,11,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",150,8,0,1,408,268,0,56,0
2020,11,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",52,9,0,0,708,535,0,25,0
2020,11,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",81,11,0,0,517,407,110,0,0
2020,11,OO,SkyWest Airlines Inc.,ABI,"Abilene, TX: Abilene Regional",58,5,0,0,394,394,0,0,0
2020,11,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",355,28,0,0,1704,681,290,17,0
2020,11,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",72,1,0,0,73,73,0,0,0
2020,11,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",75,8,2,1,1067,105,870,0,0
2020,11,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",52,4,0,0,115,77,38,0,0
2020,11,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",,,,,,,,,
2020,11,OO,SkyWest Airlines Inc.,ALS,"Alamosa, CO: San Luis Valley Regional/Bergman Field",52,4,2,0,209,114,0,0,0
2020,11,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",29,2,0,0,65,65,0,0,0
2020,11,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",52,7,0,0,388,329,59,0,0
2020,11,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",238,34,6,0,2515,1191,326,16,0
2020,11,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",90,6,0,0,196,145,51,0,0
2020,11,OO,SkyWest Airlines Inc.,ATY,"Watertown, SD: Watertown Regional",52,3,0,0,144,70,0,0,0
2020,11,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",33,1,0,0,70,0,0,0,0
2020,11,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",89,11,0,0,897,520,377,0,0
2020,11,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",50,6,0,0,394,394,0,0,0
2020,11,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",52,5,0,0,198,127,0,0,0
2020,11,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",92,5,0,0,189,42,0,0,0
2020,11,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",30,2,0,0,153,99,54,0,0
2020,11,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",96,9,0,0,323,208,0,0,0
2020,11,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",206,21,0,1,800,383,38,0,0
2020,11,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",321,33,0,0,1745,1511,208,0,0
2020,11,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",60,4,0,0,261,135,99,27,0
2020,11,OO,SkyWest Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22,4,0,0,181,181,0,0,0
2020,11,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",332,31,0,0,2075,1392,424,0,0
2020,11,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",725,33,0,0,1907,976,250,0,0
2020,11,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",53,5,0,0,370,35,335,0,0
2020,11,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",61,4,0,0,760,760,0,0,0
2020,11,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",57,3,0,1,58,58,0,0,0
2020,11,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",,,,,,,,,
2020,11,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",191,19,0,0,970,807,68,0,0
2020,11,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",51,4,0,1,282,119,0,0,0
2020,11,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",152,9,0,1,408,221,100,0,0
2020,11,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",52,4,1,0,823,93,730,0,0
2020,11,OO,SkyWest Airlines Inc.,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",52,2,0,0,95,95,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",29,0,0,0,0,0,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",38,9,0,0,220,220,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",185,15,0,0,1181,824,48,0,0
2020,11,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",59,7,0,0,431,362,69,0,0
2020,11,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",52,5,0,0,340,340,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",15,0,0,0,0,0,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",53,3,0,0,60,60,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",82,8,0,0,324,324,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",59,7,0,0,493,493,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",59,2,1,0,112,112,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",52,7,0,0,303,209,66,0,0
2020,11,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",59,5,1,1,956,234,722,0,0
2020,11,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",396,35,0,0,1634,1206,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",172,9,1,0,525,461,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31,4,0,0,406,321,0,0,0
2020,11,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",20,0,0,0,0,0,0,0,0
2020,11,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",21,0,0,0,0,0,0,0,0
2020,11,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",5,0,0,0,0,0,0,0,0
2020,11,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",65,5,0,0,279,174,56,0,0
2020,11,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",52,4,0,0,253,131,37,0,0
2020,11,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",53,3,0,0,224,224,0,0,0
2020,11,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5409,530,19,1,51067,36175,5097,3175,56
2020,11,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1748,227,5,4,16169,7298,966,387,0
2020,11,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",51,8,0,0,534,169,170,0,0
2020,11,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",281,21,3,0,1432,1153,0,0,0
2020,11,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",199,20,0,0,811,591,0,0,0
2020,11,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1640,145,1,2,11620,8750,2634,0,60
2020,11,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",51,1,1,0,33,33,0,0,0
2020,11,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",61,6,0,1,298,224,74,0,0
2020,11,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",60,6,0,0,169,169,0,0,0
2020,11,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",79,5,0,2,149,149,0,0,0
2020,11,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",55,6,0,0,206,137,69,0,0
